0,0,0
173,204,132
173,214,122
173,214,122
173,204,132
173,214,112
173,214,132
173,214,122
173,204,143
173,214,122
173,204,132
173,214,112
173,204,122
163,214,112
173,204,143
173,214,112
173,214,132
173,214,122
173,214,122
173,214,132
173,204,132
173,204,132
163,214,122
173,204,122
173,214,122
173,204,132
173,204,132
163,204,132
173,214,122
163,225,122
163,204,122
173,204,132
173,194,132
163,204,132
163,214,132
163,214,132
163,214,132
163,214,143
173,214,132
163,235,153
153,255,153
153,276,163
163,286,163
173,296,163
204,317,173
204,306,173
225,327,173
235,337,173
235,337,173
245,347,173
245,347,173
245,358,173
255,347,184
255,347,173
255,347,184
255,358,184
265,358,184
255,358,184
245,358,184
255,358,184
255,358,184
255,358,184
255,358,184
255,358,184
255,358,184
255,358,184
255,358,184
255,358,184
255,368,184
255,347,184
245,358,184
255,347,184
255,368,173
255,347,184
255,358,184
255,347,194
255,358,184
255,358,184
245,368,173
255,358,184
255,358,184
255,347,194
245,358,184
255,358,184
255,358,173
255,358,184
265,358,184
265,358,184
255,358,184
255,368,173
255,368,173
255,358,184
255,358,184
265,337,184
245,358,184
255,347,184
245,378,173
255,358,184
255,368,184
265,347,194
255,368,173
255,358,184
255,378,184
255,368,184
255,358,173
265,347,184
255,368,184
265,358,173
245,368,184
255,347,173
235,347,163
245,337,173
235,327,163
225,306,163
214,276,153
204,255,143
194,235,122
173,214,132
173,204,132
173,204,122
184,204,122
184,204,122
184,214,132
194,204,122
184,214,132
184,214,122
184,214,132
184,214,122
194,214,132
184,214,122
194,214,132
184,214,122
184,214,132
184,214,122
194,214,132
184,214,132
194,214,122
184,214,132
194,214,132
184,225,112
194,214,132
184,214,132
184,194,132
184,204,122
184,214,122
173,225,132
184,214,132
184,204,132
194,204,122
184,214,132
184,214,122
173,214,132
184,214,122
184,204,122
194,214,122
184,204,132
184,214,122
184,204,132
184,214,122
184,204,132
173,204,122
173,204,132
173,214,122
184,184,143
173,214,132
173,204,132
163,225,122
173,214,132
173,214,122
184,194,132
173,214,122
173,204,132
163,225,132
173,214,132
163,204,122
184,204,122
163,214,122
173,204,132
163,204,132
173,204,132
163,214,132
173,214,132
163,214,122
173,204,132
173,214,112
173,204,122
163,214,112
173,214,132
163,214,122
173,204,132
163,214,122
173,204,132
163,214,122
163,214,132
163,214,122
173,204,122
163,214,122
163,204,122
163,204,122
173,204,132
