0,0,0
153,214,132
153,204,122
163,204,132
143,214,122
163,214,132
163,204,122
153,204,112
163,204,122
163,204,122
173,194,132
163,214,122
153,204,132
163,204,122
153,214,122
163,204,122
163,204,122
163,204,112
163,214,122
163,204,122
173,204,122
163,204,122
163,204,132
163,204,132
163,214,132
163,214,132
163,214,122
163,214,132
163,214,122
163,204,122
163,214,122
163,214,122
163,204,122
173,204,122
163,204,132
173,214,122
163,204,143
173,204,122
163,204,122
163,214,132
163,204,122
173,204,122
173,204,122
173,204,122
173,204,122
163,204,122
173,173,132
163,214,132
163,214,143
163,204,153
163,214,143
163,214,143
163,235,143
173,225,153
163,235,163
163,245,163
163,255,173
163,265,173
163,255,184
163,276,184
163,286,184
173,296,173
163,317,184
204,306,184
214,317,173
225,327,163
245,327,163
245,327,173
255,337,173
245,337,173
255,337,173
255,337,173
255,337,173
255,337,163
265,337,163
245,347,173
265,337,173
265,337,173
265,347,163
265,327,173
265,347,173
265,337,173
265,337,173
265,347,173
265,347,173
255,337,173
255,347,173
255,347,173
255,347,173
255,337,184
245,347,173
245,358,163
255,337,173
255,347,173
255,358,173
255,347,173
245,347,173
265,347,173
255,337,173
245,347,173
255,347,173
245,347,173
255,347,184
255,347,173
245,358,173
255,347,173
255,347,173
255,347,173
255,337,173
255,347,173
265,337,173
255,347,173
255,347,184
245,347,173
255,347,173
255,347,173
255,347,163
255,347,163
245,347,173
255,337,184
265,347,163
255,347,173
255,347,173
255,337,184
255,347,184
245,347,173
255,347,184
245,347,173
255,347,173
255,347,173
245,347,173
245,347,173
255,347,173
245,347,173
255,337,173
255,347,173
255,337,173
245,347,173
255,347,173
245,337,184
255,347,173
245,347,173
255,347,163
255,347,173
255,347,173
255,337,184
255,347,173
255,347,173
245,347,184
245,347,173
255,337,173
255,337,163
235,337,173
204,327,173
204,296,173
194,296,153
184,276,143
184,245,153
184,245,143
184,225,132
173,225,132
184,214,132
184,204,132
173,204,132
184,204,122
184,204,122
184,204,132
184,204,122
184,204,132
194,204,132
194,204,132
184,204,132
184,204,132
173,194,132
184,204,132
173,214,132
173,214,132
173,204,132
173,214,132
163,204,132
173,214,132
173,214,132
173,214,132
184,194,143
184,204,132
173,204,132
163,204,143
173,204,132
173,214,132
173,214,132
173,204,132
173,204,132
173,204,132
173,204,132
173,204,122
163,194,132
163,194,143
163,214,132
163,204,132
163,214,132
