0,0,0
153,214,132
163,204,122
153,214,122
153,204,132
143,204,132
143,204,143
153,214,132
153,214,132
153,214,122
153,214,132
153,204,132
143,214,132
153,214,132
153,204,122
163,214,132
153,214,132
153,204,132
153,214,132
153,214,132
153,214,132
153,214,132
153,204,132
153,214,132
153,204,132
153,214,132
153,214,132
153,214,132
153,214,132
153,204,132
153,214,132
153,204,132
153,204,122
153,204,132
153,214,122
153,214,132
143,204,132
153,214,132
153,204,132
153,204,132
153,204,112
143,204,132
153,204,143
143,214,153
153,235,153
163,245,153
163,276,143
184,286,153
194,296,153
214,296,173
225,317,153
235,317,163
235,327,153
245,327,163
245,327,163
245,327,173
245,327,163
255,337,163
265,337,153
255,337,163
255,327,163
245,337,153
265,337,163
255,337,163
265,327,163
245,347,163
255,337,163
245,347,173
255,337,163
255,327,163
255,337,163
265,337,163
255,337,163
245,337,173
255,337,163
265,337,163
276,347,173
255,337,163
265,337,163
265,337,163
265,337,163
255,337,163
265,337,163
255,337,163
255,337,163
255,337,163
255,337,163
255,337,173
255,337,163
255,337,163
255,337,163
255,337,163
255,337,163
255,337,163
255,337,163
255,337,163
255,337,163
255,347,163
255,337,163
255,337,163
255,337,163
255,337,153
255,337,163
255,337,163
255,327,173
255,347,173
255,347,163
265,347,163
255,337,153
255,327,173
245,337,173
255,337,163
255,337,173
265,347,163
255,347,163
255,347,163
255,337,173
255,347,163
255,337,173
265,347,163
255,337,173
255,337,163
245,347,173
255,347,173
255,347,163
265,337,163
245,347,163
245,337,173
235,347,163
245,337,173
235,347,163
245,327,173
245,347,173
245,347,163
245,347,173
245,347,163
245,337,163
245,347,173
245,347,163
245,347,163
245,347,163
245,337,173
245,347,163
235,337,163
214,327,153
204,306,153
184,296,132
173,255,143
163,255,143
173,225,132
173,225,132
173,214,122
173,204,122
173,204,122
184,194,122
184,204,122
184,204,122
184,204,122
184,214,122
184,214,122
184,214,122
173,214,132
173,214,112
173,214,122
173,214,122
163,204,132
163,214,122
163,204,112
173,194,112
163,214,122
163,204,132
163,214,132
163,214,132
163,214,122
184,194,122
163,204,122
163,204,122
153,214,122
163,204,122
163,214,122
173,204,132
163,214,132
173,214,122
163,214,122
163,214,122
163,204,122
173,204,132
173,204,132
163,204,132
163,214,122
163,214,132
173,214,122
173,194,132
163,214,122
163,204,132
153,214,132
163,204,132
163,214,132
173,214,122
163,204,132
