0,0,0
132,214,122
143,214,122
143,214,122
143,225,122
143,214,132
132,225,122
143,225,122
143,214,122
143,225,112
143,225,122
143,214,122
143,225,122
143,225,122
143,214,132
143,225,122
143,225,132
153,204,132
143,225,132
143,225,122
153,225,112
143,225,132
143,225,132
132,214,122
143,225,122
143,225,132
143,214,132
132,225,132
143,225,122
143,204,132
143,225,132
132,225,122
153,214,122
143,225,132
143,225,122
143,225,132
143,214,132
143,225,132
153,214,132
143,225,132
153,225,132
153,235,132
143,255,132
143,265,132
153,276,143
143,286,132
163,296,132
163,306,143
163,327,132
184,317,143
194,327,143
204,327,143
225,337,153
235,337,143
235,347,132
235,358,153
235,358,153
225,368,153
245,368,153
245,368,153
245,358,163
245,378,153
245,368,153
245,358,153
245,378,153
245,368,153
245,378,153
245,378,153
245,368,153
235,378,143
235,368,153
235,378,153
225,368,173
235,378,153
235,378,153
245,368,163
235,378,153
235,378,163
255,388,163
235,378,153
235,378,163
235,378,153
235,368,153
225,378,153
235,378,163
235,378,153
235,378,163
235,368,163
235,378,153
235,378,163
235,378,163
235,378,143
235,368,153
235,368,163
235,378,153
235,378,163
235,378,163
235,368,153
235,378,153
235,378,163
235,388,132
235,378,163
235,378,163
225,388,163
235,378,153
235,378,153
225,368,163
235,378,153
235,378,153
245,378,153
235,378,163
235,378,163
235,388,143
235,378,163
235,378,163
225,378,163
235,378,153
235,378,153
235,378,163
235,378,153
235,378,163
245,388,163
235,378,163
204,378,153
204,368,153
173,358,153
163,347,143
153,327,143
153,306,132
143,286,132
153,255,132
153,235,132
143,225,132
153,214,122
153,204,132
153,204,122
163,214,122
163,204,132
163,214,122
163,204,122
173,194,132
173,204,122
173,204,122
173,214,122
173,204,132
173,214,122
163,214,122
173,214,132
173,214,122
163,194,132
163,214,132
163,204,132
173,204,143
173,204,132
163,204,132
173,204,132
173,204,132
163,214,132
173,214,122
163,204,132
163,214,132
163,214,132
163,204,132
163,204,132
163,204,132
163,214,132
163,204,132
163,214,132
163,214,132
163,204,132
163,214,132
163,214,132
163,204,132
163,204,132
163,214,122
163,204,132
163,214,132
163,214,132
163,214,132
163,214,132
153,204,132
153,214,122
153,204,132
163,204,122
153,214,122
153,214,132
153,214,122
153,204,122
153,214,122
143,214,122
153,214,132
153,214,122
143,214,132
153,214,132
153,214,122
143,214,132
153,204,132
153,214,132
153,204,132
153,204,132
