0,0,0
29,50,22
24,52,25
19,54,28
15,57,31
12,59,34
9,61,37
7,62,39
6,64,42
5,66,44
5,67,46
5,68,47
6,69,49
7,70,51
8,71,52
10,71,53
12,72,54
14,72,55
17,72,56
19,72,57
22,72,57
25,70,57
28,74,57
30,72,57
33,70,57
35,67,57
38,67,56
39,67,57
41,67,60
36,67,56
29,68,51
21,69,45
14,70,40
8,69,34
3,69,31
2,68,30
5,69,32
12,70,37
21,70,43
28,70,49
33,68,53
35,67,55
35,68,55
33,68,54
29,69,51
24,68,47
17,67,42
11,66,37
8,65,35
9,66,35
12,68,37
19,71,42
26,73,48
32,75,53
37,77,56
39,77,58
39,78,58
37,78,57
33,77,54
27,75,50
21,74,45
14,72,39
10,70,36
10,70,36
12,71,38
18,73,42
25,75,47
31,76,52
36,76,55
38,77,58
38,77,58
37,76,57
31,75,53
22,73,46
12,70,38
4,68,31
0,66,27
0,63,27
6,60,32
16,59,40
25,58,48
19,59,43
16,61,41
16,66,41
21,71,44
28,76,50
39,65,58
48,59,66
54,58,73
42,62,63
34,72,56
31,88,54
35,107,57
44,124,65
55,121,75
64,119,84
59,117,80
54,118,77
51,122,75
48,128,73
47,133,72
48,125,73
52,119,77
57,115,82
64,114,89
69,117,95
60,126,89
54,139,86
52,153,84
54,166,86
60,173,91
72,160,100
87,147,112
103,134,126
115,124,138
122,120,145
111,121,138
98,132,128
87,150,120
78,170,113
75,189,109
77,190,110
85,186,116
101,175,128
121,161,144
141,146,161
157,151,176
155,164,176
149,184,172
139,205,164
127,223,153
117,232,143
127,219,150
143,199,162
163,198,178
182,197,193
195,196,206
186,194,200
172,192,188
156,189,174
157,185,175
160,195,176
163,191,179
166,190,181
167,191,183
167,194,183
164,197,181
160,198,177
157,197,175
158,197,175
161,194,178
166,207,182
171,205,186
175,205,189
178,207,192
178,211,193
176,214,191
172,214,189
171,213,187
172,212,188
181,208,197
191,219,205
197,216,212
200,214,214
198,215,213
192,226,208
184,238,201
185,246,201
186,250,201
187,247,201
187,239,201
188,226,201
186,222,200
181,217,196
172,212,189
162,208,187
152,205,184
141,201,181
130,195,177
120,182,173
110,181,169
100,177,164
90,172,159
82,168,154
73,163,148
66,158,142
60,153,135
54,147,128
50,141,121
48,135,113
46,128,105
46,122,96
48,115,87
52,107,78
57,100,69
65,92,58
75,83,48
87,75,37
101,66,26
118,57,15
