0,0,0
162,216,192
164,208,184
165,200,177
167,192,169
167,185,162
167,178,155
167,172,149
166,166,142
164,161,136
162,156,131
160,151,125
158,147,120
155,143,115
152,140,111
149,137,106
146,134,102
142,132,99
139,130,95
135,129,92
132,128,89
128,126,86
124,123,84
121,122,82
117,124,80
114,125,79
111,126,78
105,127,70
100,128,62
99,128,61
102,129,64
108,129,71
114,128,81
121,126,90
127,124,97
130,123,101
130,123,102
128,124,99
123,126,94
118,127,86
112,128,78
106,128,70
102,127,66
101,126,64
103,127,67
108,128,73
115,127,81
121,126,90
126,124,96
129,122,100
130,122,102
128,123,100
124,125,95
119,126,88
113,128,80
107,128,72
103,128,67
101,127,64
103,128,66
107,129,72
113,129,80
120,128,88
125,126,95
129,124,101
135,123,111
131,124,105
127,125,99
123,127,93
120,128,88
119,136,86
118,129,86
118,125,87
109,125,74
104,130,67
105,138,67
109,146,72
115,148,81
120,130,90
115,114,83
113,105,78
111,103,75
109,106,73
107,111,72
105,101,70
93,97,55
81,98,41
71,107,29
64,119,19
61,131,15
62,127,15
66,117,21
75,103,32
84,88,46
94,76,60
101,67,72
95,67,66
89,78,59
83,94,51
78,114,45
78,134,44
81,136,50
89,139,60
98,143,74
108,146,90
109,151,92
110,159,95
113,169,99
118,180,105
125,191,114
133,176,125
141,177,137
149,181,149
155,187,159
152,193,156
149,200,154
143,205,144
146,208,148
152,230,155
159,234,164
167,232,175
173,224,183
178,209,189
180,193,193
182,198,197
182,208,199
180,221,196
175,230,189
168,232,178
162,213,168
170,203,176
177,196,187
184,192,198
187,193,204
179,201,195
167,215,180
164,231,173
162,243,170
163,249,169
166,239,172
173,219,180
182,215,191
190,212,202
195,213,211
198,217,214
196,223,212
182,228,193
180,232,188
180,233,187
183,228,190
189,237,197
195,230,206
199,226,213
200,226,215
196,227,211
181,228,190
176,229,183
174,228,180
176,221,180
180,226,185
185,215,193
189,207,201
189,203,203
182,204,194
170,209,179
167,216,174
166,224,172
166,223,172
168,209,175
171,203,179
173,198,183
174,196,185
172,198,184
168,202,178
161,208,167
160,211,165
162,211,161
164,206,156
165,196,151
167,192,146
168,189,141
168,186,136
168,180,131
168,174,126
167,168,121
165,161,116
162,155,110
159,148,104
154,142,99
149,135,93
142,128,87
134,120,81
125,113,75
115,106,69
103,98,63
90,90,56
75,82,50
59,74,43
41,66,37
21,58,30
0,50,23
