0,0,0
200,250,204
178,241,199
158,232,194
140,224,189
123,216,184
109,208,180
96,200,175
85,192,170
75,185,166
66,178,161
59,171,157
54,165,153
49,159,149
46,153,145
43,147,141
42,141,137
41,136,133
41,131,129
42,126,126
43,121,122
45,111,119
48,95,116
50,93,112
53,97,109
57,106,106
60,120,103
60,134,103
56,146,95
55,155,94
56,158,95
58,152,99
61,140,104
63,125,107
64,111,109
65,102,111
66,98,112
65,99,112
64,105,110
62,115,107
60,130,103
57,144,99
56,153,97
55,156,96
56,148,97
58,135,100
60,120,104
62,107,107
64,98,110
65,95,112
64,97,111
63,104,110
61,115,106
58,129,101
56,143,98
55,152,96
54,153,95
55,144,97
57,131,100
59,116,103
61,104,107
63,97,110
64,95,112
65,97,114
58,105,102
55,117,95
56,132,97
61,147,105
67,157,116
64,142,109
62,126,106
63,119,108
67,120,113
70,126,120
71,112,123
59,106,103
48,109,86
43,121,77
42,138,76
45,154,81
49,140,89
44,127,81
42,116,77
43,109,80
47,109,86
50,111,93
50,93,96
38,85,77
25,87,56
12,98,36
4,114,22
0,129,15
1,120,16
6,106,26
14,89,40
23,71,56
21,55,54
19,50,52
16,55,49
14,70,46
12,88,43
12,86,43
15,86,48
20,89,58
26,95,70
24,103,66
23,114,66
25,125,69
30,132,76
37,157,88
47,157,104
59,150,123
68,137,141
74,120,152
66,133,138
67,155,140
68,180,142
68,200,142
67,208,140
68,186,139
81,188,161
94,191,185
103,194,203
98,193,195
90,191,182
82,191,167
86,216,173
92,235,183
99,224,194
103,206,202
105,180,206
96,153,193
95,153,193
92,164,188
86,185,178
78,210,165
70,221,150
66,217,142
74,201,154
84,176,171
96,146,189
106,142,205
110,155,214
110,175,215
105,200,206
96,224,191
86,239,173
87,237,173
90,220,177
96,194,185
103,188,195
111,186,207
115,189,214
114,196,212
107,206,199
96,212,178
94,212,174
93,205,171
94,190,171
95,189,172
96,188,173
95,185,171
92,183,166
88,180,158
84,172,148
89,157,155
90,138,155
89,118,154
88,125,152
86,137,148
81,152,140
73,155,127
65,152,112
57,141,98
62,120,105
62,93,103
62,78,101
63,75,99
63,85,98
64,104,97
65,104,97
66,105,97
66,106,98
68,109,99
69,111,101
70,115,103
71,119,105
72,123,108
74,129,112
75,134,115
76,141,120
77,148,124
78,156,129
79,164,135
80,174,141
81,183,147
82,194,154
82,205,161
82,216,169
82,228,177
