0,0,0
200,230,215
187,227,207
176,224,199
165,221,192
155,217,184
146,214,178
138,211,171
130,207,164
123,204,158
117,200,152
112,197,147
107,194,141
102,190,136
98,186,131
95,183,126
92,179,122
90,176,117
88,172,113
86,168,109
85,165,106
84,163,103
83,161,100
83,159,97
83,157,94
83,155,92
83,152,90
89,148,97
94,143,103
98,139,108
100,138,111
99,137,110
95,138,105
89,139,97
82,140,87
74,141,78
68,140,69
63,139,63
62,138,61
63,138,62
68,139,69
74,141,76
80,141,85
86,141,91
89,140,96
91,140,99
91,140,99
88,140,96
84,140,90
78,140,83
72,140,75
67,138,68
64,137,64
66,137,67
72,139,74
79,140,84
77,140,80
77,140,80
81,141,84
87,143,92
95,145,102
101,132,111
94,124,102
87,122,93
81,128,85
78,140,81
77,153,81
78,150,83
69,151,71
64,154,64
65,159,64
69,164,70
75,167,79
82,150,89
76,137,82
72,129,76
68,128,71
65,133,67
63,142,65
60,136,63
57,133,61
44,136,45
34,144,32
28,155,24
25,164,20
27,168,23
33,153,31
42,137,43
50,121,56
57,108,66
50,103,59
42,106,49
34,116,39
28,130,31
25,145,28
27,144,30
33,143,39
43,142,52
53,139,67
53,135,68
54,132,71
57,149,75
61,168,80
67,185,88
73,181,94
78,171,101
81,158,106
95,162,125
97,170,129
97,181,130
95,191,128
91,198,122
87,200,116
98,203,129
111,204,146
122,204,163
130,200,174
123,193,167
114,187,155
116,202,157
119,220,160
120,237,162
120,234,161
120,224,159
120,208,158
132,189,174
143,186,190
142,189,190
136,199,184
128,216,173
117,233,159
108,246,145
112,238,148
120,223,157
132,203,172
144,198,189
153,198,202
151,203,201
145,215,194
136,230,182
126,243,169
129,250,171
134,238,177
142,220,187
150,218,197
156,218,206
157,221,208
152,228,201
141,236,187
127,243,168
123,243,162
121,235,157
120,219,154
120,212,154
119,206,153
117,200,150
113,196,145
108,193,137
101,188,126
104,178,129
107,165,131
108,150,131
107,148,129
103,150,125
97,155,117
88,160,104
76,162,88
64,161,70
62,156,66
65,144,68
71,128,74
79,108,83
86,101,93
91,100,100
91,106,100
91,118,98
92,133,96
92,148,94
91,159,92
91,162,89
90,161,87
90,161,84
88,159,81
87,157,78
85,154,75
83,151,72
80,148,68
77,143,65
74,139,61
70,133,58
65,127,54
60,121,50
55,114,46
49,106,42
42,98,38
35,90,33
27,80,29
19,71,24
9,60,19
0,50,15
