0,0,0
200,249,215
178,241,207
157,233,200
139,225,193
123,217,186
108,209,179
95,201,173
83,194,167
73,187,161
64,180,155
57,173,149
51,166,144
46,159,139
42,153,134
39,147,129
37,141,124
36,135,120
36,129,116
36,124,112
37,119,108
39,110,104
41,92,101
44,87,98
46,88,94
50,94,92
53,102,89
56,113,94
53,124,88
54,134,89
54,141,90
56,142,93
57,138,96
58,128,98
59,116,98
58,106,98
58,99,97
58,98,97
58,100,97
59,108,99
59,119,100
60,133,101
60,147,102
60,156,101
60,159,101
60,155,101
60,145,101
60,132,101
60,118,101
59,107,99
58,100,97
57,98,96
57,100,97
58,107,98
58,118,97
58,130,98
58,140,97
57,144,96
56,143,95
56,134,94
56,125,94
55,114,93
54,104,91
52,97,88
51,94,86
50,95,85
52,100,87
54,108,90
54,116,91
54,124,91
56,128,94
56,129,95
56,124,94
55,116,93
54,107,91
53,105,89
53,101,88
54,99,89
55,100,92
48,105,80
44,113,74
46,125,75
51,137,84
60,146,99
68,125,114
65,108,110
64,97,107
64,97,107
64,108,109
64,122,110
62,115,108
51,115,88
42,124,73
37,140,65
38,159,66
41,171,73
45,153,81
40,134,73
35,118,66
31,110,59
27,109,53
24,110,48
22,94,45
21,82,44
21,74,46
21,71,48
11,74,33
4,85,21
0,101,15
0,116,15
3,124,20
11,103,33
21,80,51
32,63,71
39,54,85
33,50,76
26,59,65
20,83,55
17,113,51
20,141,56
28,140,69
37,134,85
47,123,102
46,111,102
48,131,105
51,159,110
54,189,116
58,209,122
61,192,126
64,169,131
79,173,157
90,180,179
88,188,177
85,195,172
80,201,162
75,205,153
84,228,168
95,222,187
104,213,203
108,199,211
96,181,191
84,166,169
82,179,166
82,199,166
82,219,167
82,215,167
82,210,166
80,203,164
87,190,176
83,172,169
81,157,166
81,173,165
82,196,166
82,219,168
83,217,168
82,214,167
80,207,165
80,194,164
82,177,167
85,163,172
88,184,178
90,210,183
90,217,184
88,224,181
85,224,174
82,214,167
90,195,179
96,173,189
98,179,192
97,194,191
92,213,183
83,233,167
72,247,147
60,245,126
62,228,126
61,197,124
60,162,122
60,156,120
59,155,118
59,159,117
59,158,116
59,157,115
60,157,115
60,156,114
61,155,114
62,154,115
63,154,115
64,154,116
66,153,117
68,153,118
69,153,120
72,153,122
74,153,124
76,153,126
79,154,129
82,154,132
85,155,135
88,155,138
92,156,142
96,157,146
