0,0,0
0,67,58
14,67,57
28,67,56
40,67,56
50,68,55
60,68,55
68,69,55
74,69,54
80,70,54
85,71,54
88,72,54
91,73,54
93,74,54
94,75,54
94,77,54
94,78,54
93,80,54
92,82,55
90,84,55
87,86,55
85,92,56
82,105,56
79,109,57
75,110,58
72,103,59
69,94,59
68,83,58
73,75,63
74,71,64
75,70,66
75,72,66
74,78,65
72,87,63
69,98,60
67,107,58
66,113,57
66,112,57
68,104,59
70,94,61
73,83,64
75,75,66
77,71,68
77,71,68
76,74,67
75,80,66
71,89,63
69,100,60
66,109,58
65,113,57
66,112,57
67,103,59
69,93,61
72,82,63
74,75,66
76,71,67
76,71,67
75,74,66
74,81,65
72,91,64
71,101,63
69,109,61
68,113,60
67,111,59
68,104,59
69,95,60
69,86,61
70,78,61
69,73,61
69,71,60
68,73,60
69,77,60
68,84,59
66,92,58
65,99,57
64,103,56
64,102,56
65,95,56
67,87,58
68,78,59
70,71,60
72,68,63
74,67,65
74,70,66
66,76,57
64,85,54
68,96,58
75,106,65
82,110,73
76,95,67
74,85,65
76,83,66
78,86,69
79,92,71
63,82,56
47,79,41
35,83,29
29,93,22
29,105,22
34,94,27
41,83,36
39,72,36
35,63,33
30,58,30
25,59,26
21,63,22
17,61,17
14,56,15
14,52,15
18,50,20
25,51,27
32,55,36
28,62,32
26,73,30
28,85,32
33,97,38
43,106,47
57,96,60
71,89,76
85,87,91
94,91,102
85,102,94
77,121,87
74,146,84
76,173,86
85,195,94
99,190,108
118,180,127
138,168,148
153,175,165
155,183,168
154,190,168
151,196,165
146,200,160
143,218,156
155,214,167
166,204,178
174,188,188
178,169,192
165,172,180
164,181,179
161,195,177
155,211,171
147,222,162
139,208,153
149,184,162
162,167,175
175,158,188
183,156,198
171,161,189
156,174,174
139,195,157
135,217,150
138,233,151
148,219,159
162,198,173
178,175,189
191,173,203
186,179,199
178,193,193
168,215,183
160,236,175
152,250,167
161,233,175
172,210,186
185,186,198
195,189,209
200,198,215
197,212,214
187,228,205
172,242,189
154,248,170
152,243,167
152,226,167
154,201,168
148,191,167
141,183,165
135,178,163
129,175,160
123,174,158
117,173,155
112,171,153
107,168,150
103,165,147
99,163,144
96,160,140
94,156,137
92,153,133
91,149,129
92,145,125
93,141,121
96,137,117
99,133,113
104,128,108
111,123,103
118,118,98
128,113,93
139,108,88
151,102,82
166,96,77
