0,0,0
200,193,153
177,190,150
156,187,147
138,184,144
121,181,142
106,178,139
94,175,137
82,172,134
73,168,132
65,165,129
58,162,127
53,159,125
49,156,122
47,153,120
45,150,118
44,147,116
45,144,114
46,141,112
48,137,110
50,134,108
53,132,106
57,132,104
61,135,102
65,137,101
70,139,99
74,139,97
82,139,106
87,139,113
91,140,118
90,140,118
87,139,115
82,138,109
76,136,101
69,134,92
64,131,85
60,128,80
60,128,80
63,129,83
68,132,89
74,135,97
81,137,105
85,138,111
89,138,115
89,138,116
87,137,114
82,136,108
76,136,100
68,136,90
61,134,80
55,132,73
53,130,70
55,130,72
60,130,78
68,130,87
77,128,101
76,125,99
76,124,98
79,122,101
84,123,107
89,126,114
92,115,119
79,109,103
67,110,88
58,119,75
53,133,69
54,150,70
60,146,78
67,141,88
62,135,82
62,130,81
65,128,84
71,129,92
78,131,101
81,116,107
69,109,92
58,112,76
49,122,64
44,138,57
42,154,56
43,150,58
35,148,49
28,147,42
24,150,36
21,152,33
21,153,33
24,137,36
30,120,42
36,103,50
41,89,59
44,83,65
35,83,54
25,91,43
16,108,33
11,129,26
10,150,24
15,152,29
25,149,42
40,141,60
56,131,82
71,116,103
73,124,106
73,139,108
72,159,107
71,176,105
72,187,105
72,170,105
87,173,124
103,177,146
117,184,165
113,193,163
106,200,155
97,207,143
102,211,149
112,234,160
124,237,175
136,235,191
144,227,204
149,213,210
138,198,197
139,208,198
139,225,199
137,241,197
132,250,190
127,233,182
124,209,175
134,197,189
145,188,204
151,186,215
139,191,202
125,204,184
109,222,163
106,239,157
108,247,158
116,228,166
128,202,181
140,190,197
149,184,212
142,186,205
131,197,191
118,215,174
104,235,156
105,249,155
113,236,164
123,216,177
135,191,192
144,184,205
149,186,213
148,201,212
140,219,204
127,237,187
112,247,166
110,246,162
110,234,161
113,211,164
117,202,169
121,195,175
124,192,179
123,192,178
119,193,172
112,192,160
114,187,162
116,179,162
116,166,162
115,167,160
111,171,155
105,174,148
95,177,135
84,177,120
72,173,102
74,164,102
79,149,107
87,129,115
97,105,126
104,102,134
104,106,132
103,116,129
102,131,127
101,145,124
100,154,121
98,153,117
96,151,114
94,149,110
91,146,106
89,143,102
85,140,97
82,136,93
78,132,88
74,127,83
69,122,78
64,117,72
59,111,67
53,105,61
47,98,55
40,91,49
33,84,42
25,76,36
17,67,29
9,59,22
0,50,15
