0,0,0
70,138,121
72,136,118
73,134,114
75,132,111
75,130,108
76,128,104
75,126,102
75,125,99
74,123,96
73,122,94
71,121,91
69,120,89
67,119,87
65,118,85
63,117,83
60,117,82
58,116,80
55,116,79
53,116,78
50,115,77
47,116,76
44,114,75
42,114,75
39,113,74
37,113,74
35,112,74
33,111,72
31,111,70
33,112,72
38,114,76
45,115,81
50,116,84
54,117,87
56,117,89
56,117,89
54,116,88
52,115,86
47,113,83
42,112,79
37,110,75
33,108,72
31,107,71
33,108,72
37,109,74
42,109,78
46,110,82
50,110,84
52,110,86
52,109,86
51,110,85
48,110,83
44,111,80
38,112,76
33,111,71
28,111,68
28,111,68
31,111,70
36,112,73
42,112,78
48,111,82
52,110,85
53,110,86
53,110,86
51,111,85
48,111,83
44,111,80
39,110,76
35,109,73
33,109,71
33,109,71
39,111,76
45,113,81
42,115,78
42,116,77
45,117,79
53,120,84
61,121,91
68,111,97
60,104,91
54,102,86
50,107,83
48,115,82
48,124,82
49,120,84
39,120,76
34,124,73
35,130,73
40,136,77
47,139,83
54,127,90
48,118,86
44,114,82
42,114,81
42,118,81
42,124,82
40,118,82
37,114,81
24,117,73
13,124,65
5,133,59
0,142,55
0,147,55
3,138,57
11,127,63
22,115,72
34,106,82
44,100,91
41,100,91
35,106,87
28,118,82
22,133,78
20,148,77
22,154,78
30,155,83
42,153,92
58,147,105
76,139,119
93,146,132
96,155,135
98,167,137
98,179,137
96,188,135
94,194,132
106,199,141
121,203,152
136,205,164
148,204,174
156,201,180
148,196,175
153,209,178
157,225,182
159,240,184
159,250,184
159,241,183
159,228,182
175,229,194
189,231,206
200,233,215
194,232,212
183,231,204
170,229,193
170,225,193
171,232,194
170,231,194
169,230,193
167,228,191
165,229,189
164,230,188
171,230,194
171,227,194
173,223,195
176,219,198
179,224,200
181,231,203
181,229,204
178,229,202
172,232,197
163,235,190
164,238,189
165,239,189
165,236,189
165,229,188
163,218,186
160,217,184
155,218,180
147,217,174
135,216,165
121,213,154
106,208,141
106,200,139
108,187,140
112,170,142
117,150,145
118,143,146
112,141,142
105,142,139
98,146,136
91,151,132
84,154,128
77,152,124
70,148,120
64,145,115
57,141,111
50,136,106
44,132,101
38,127,96
32,122,91
27,117,85
22,112,80
17,107,74
13,101,68
10,95,62
7,89,56
4,83,49
3,77,43
2,70,36
2,64,29
3,57,22
4,50,15
