0,0,0
163,255,173
163,265,173
163,265,163
153,265,173
163,265,173
163,265,173
163,265,173
163,265,173
163,265,173
163,265,173
163,255,163
163,265,163
163,255,163
163,265,173
163,265,173
163,255,163
163,265,173
163,255,163
163,255,173
163,265,173
163,265,173
163,255,173
163,255,173
163,255,173
163,265,173
163,265,173
163,255,163
163,265,173
163,265,173
163,255,173
163,265,173
163,265,173
163,255,173
163,265,173
163,255,163
163,255,173
163,265,173
163,255,173
153,265,173
163,265,173
163,255,173
163,255,173
153,255,173
163,265,173
163,265,173
163,255,173
163,265,173
163,255,173
163,265,173
163,265,173
163,265,173
153,265,173
163,255,163
163,265,173
163,265,173
163,265,173
163,265,173
163,265,173
163,255,173
163,255,173
163,255,163
163,255,173
163,255,173
163,255,173
163,255,173
163,255,163
163,255,173
163,255,173
163,245,173
163,255,184
163,255,184
163,265,184
173,276,184
173,276,184
173,286,184
184,296,184
184,296,184
184,306,184
173,306,184
184,306,184
184,306,184
184,306,184
173,317,184
184,317,184
184,317,173
184,317,184
194,317,184
194,317,184
184,317,184
194,317,184
194,317,184
194,317,184
184,317,184
194,317,184
194,317,184
194,317,184
184,317,184
194,317,184
194,317,184
194,317,184
194,317,184
194,317,184
194,317,184
194,317,184
194,317,173
194,306,184
194,317,184
184,306,184
194,306,184
194,306,184
194,306,184
194,306,184
184,306,184
194,306,184
194,306,184
194,306,184
194,306,173
194,306,184
194,306,184
194,306,184
194,306,184
194,306,184
194,306,184
194,296,184
194,306,184
194,306,184
194,306,184
194,306,184
194,306,184
194,306,184
194,306,194
194,306,184
194,306,184
194,306,184
194,296,184
194,306,184
194,306,184
194,306,184
194,296,184
194,306,184
194,296,184
194,306,184
194,306,184
194,296,184
194,296,184
194,296,184
194,296,184
194,286,173
194,296,184
194,296,184
194,296,184
194,296,184
194,296,194
194,296,184
194,296,184
194,296,184
194,296,184
184,286,184
194,286,184
194,286,194
184,276,184
184,276,184
184,265,184
173,255,184
163,265,184
163,265,184
163,265,184
163,265,184
153,265,184
153,265,184
153,265,184
153,265,184
153,265,184
153,265,184
153,265,184
153,265,184
163,255,173
173,255,173
163,255,173
163,255,163
173,255,184
173,255,173
163,255,173
173,255,184
173,255,173
173,255,173
173,255,173
173,255,173
173,255,173
173,255,173
173,255,173
173,255,173
173,255,163
173,255,173
173,255,173
173,255,173
173,255,173
173,255,173
173,255,173
