0,0,0
163,306,163
163,286,153
173,276,163
184,286,153
173,276,163
163,317,163
173,286,163
173,276,163
173,286,153
163,286,163
173,286,163
173,306,153
173,296,163
173,306,163
163,296,163
163,276,163
163,296,153
163,286,153
163,276,163
163,286,163
173,276,163
163,296,153
163,286,163
163,286,153
153,286,163
173,296,163
163,296,163
163,276,173
163,296,163
163,306,163
163,286,163
173,286,184
163,296,163
163,286,163
173,286,163
173,286,163
173,286,163
173,306,173
173,286,163
184,296,163
173,286,153
173,296,173
173,276,184
173,286,163
173,286,173
173,286,184
163,296,173
173,286,173
184,286,163
173,286,173
163,286,194
184,286,163
173,306,173
173,296,173
163,327,163
173,317,173
163,317,173
173,337,173
184,347,173
173,347,184
173,358,163
173,378,173
173,358,173
173,368,194
163,398,184
173,388,194
163,398,194
163,398,184
153,388,194
143,398,194
153,368,184
153,398,194
184,398,184
173,409,163
194,398,184
204,409,173
214,398,173
214,409,173
214,409,184
214,388,184
225,409,184
214,409,173
204,409,194
214,409,173
225,409,173
225,398,173
225,409,184
214,398,214
225,398,184
225,398,194
225,398,184
214,409,184
225,398,163
235,398,173
225,398,194
225,398,194
214,398,194
214,439,194
214,398,184
214,409,173
214,409,184
225,409,194
214,409,173
214,409,194
235,429,194
214,388,194
204,419,173
225,409,184
225,388,204
225,419,194
225,398,184
225,409,194
225,409,194
214,388,194
225,398,184
214,398,173
214,398,194
225,398,184
214,409,194
225,409,184
225,409,194
225,398,194
225,388,194
225,409,184
214,409,184
225,398,194
214,409,184
225,409,194
225,419,194
225,409,184
214,398,184
225,398,173
214,409,184
214,409,184
204,398,184
184,398,184
163,388,194
153,388,184
153,388,184
143,388,194
143,358,184
153,358,173
143,347,173
153,327,153
163,347,163
163,306,153
184,296,163
204,255,153
225,265,153
225,245,153
235,255,153
245,255,143
235,255,153
245,255,153
255,255,153
235,265,143
245,245,153
235,255,153
235,255,163
235,265,153
225,255,153
225,255,153
214,255,153
235,255,153
225,265,153
225,265,163
225,255,153
225,255,163
225,255,153
225,255,153
214,265,153
214,255,163
214,255,153
204,265,153
204,265,153
214,255,153
204,265,153
204,276,163
204,255,163
184,265,143
204,255,153
204,276,153
194,255,163
204,265,163
214,255,153
204,235,153
204,265,163
204,265,153
204,265,163
204,276,153
204,265,153
204,255,153
204,265,163
204,265,153
194,245,153
204,276,153
194,276,153
194,265,153
204,265,163
