0,0,0
153,214,132
153,225,143
153,214,143
143,225,132
153,225,132
143,225,132
153,225,122
143,225,132
153,225,132
132,214,143
153,225,132
143,225,132
153,225,122
153,225,143
143,225,132
143,214,143
143,225,132
153,225,132
153,225,132
143,225,143
143,225,122
143,204,143
143,225,132
153,225,143
143,225,132
153,225,132
153,225,143
143,225,143
153,225,143
143,225,122
153,225,132
143,225,132
153,214,143
143,225,143
153,225,143
143,225,143
153,214,132
153,225,143
153,225,132
143,225,143
153,214,132
153,225,143
153,225,132
153,214,143
143,225,143
153,225,143
153,214,132
143,225,143
153,225,132
153,225,143
153,225,143
153,214,143
153,235,143
153,235,143
143,245,153
153,255,153
153,265,163
143,286,163
153,286,163
163,306,163
163,306,163
163,317,163
184,327,163
194,327,163
214,327,163
214,327,163
225,337,163
225,337,163
235,337,173
225,347,163
235,347,163
235,347,173
245,347,173
245,337,173
255,358,173
245,347,173
245,368,163
255,358,173
245,358,173
255,347,184
245,358,173
245,358,173
235,378,163
245,358,173
245,368,173
235,347,184
245,358,173
245,368,173
245,368,163
245,368,173
245,358,173
245,358,184
235,368,173
235,368,173
245,378,163
235,378,173
235,358,173
235,358,184
235,368,173
235,368,163
225,378,163
235,368,173
235,368,173
245,358,184
235,368,173
235,368,173
225,378,173
235,368,173
225,368,173
245,368,173
235,368,173
235,368,173
235,368,173
235,368,173
235,368,173
235,368,173
235,368,163
235,368,173
235,358,173
235,368,173
225,368,173
235,358,173
235,368,173
235,368,173
235,368,173
235,368,173
235,368,173
235,358,173
225,368,173
235,368,173
235,368,173
235,368,173
235,368,173
235,368,173
235,368,153
235,368,173
225,368,173
225,358,184
225,368,173
225,358,173
214,368,163
225,368,163
214,358,173
204,347,184
194,347,173
173,347,163
163,347,163
163,337,153
163,327,143
153,306,153
153,306,153
153,296,143
143,306,143
153,286,143
163,265,132
163,235,132
163,225,122
163,214,122
153,214,112
173,204,122
163,204,122
173,194,132
163,204,122
163,204,122
153,214,122
163,204,122
163,214,122
173,194,132
163,204,122
163,204,122
163,214,132
163,214,122
163,204,122
163,214,122
163,194,122
153,214,122
163,214,132
163,214,122
163,204,122
153,214,122
163,214,132
153,204,132
163,214,122
163,214,122
163,204,122
153,204,122
153,214,122
163,204,132
163,214,132
153,214,132
153,214,122
153,204,132
153,214,122
153,204,132
153,204,132
153,214,122
153,214,132
153,214,132
153,204,122
