0,0,0
143,255,173
153,245,163
143,255,173
143,255,163
143,255,163
153,265,163
153,265,163
153,255,173
163,265,163
143,255,163
153,265,173
153,255,173
153,276,173
153,265,163
163,265,163
153,255,163
163,255,173
153,265,163
163,265,163
153,265,163
153,265,153
153,255,163
163,255,163
153,245,173
153,255,163
153,265,163
153,245,173
153,255,163
143,245,173
153,255,163
163,255,163
153,245,163
153,255,153
153,255,163
163,255,173
163,255,163
153,265,163
153,245,173
153,255,163
163,255,173
163,255,173
153,265,163
173,255,163
173,296,163
163,337,173
163,347,173
163,347,173
173,368,184
173,368,194
173,378,163
173,388,173
184,388,173
184,398,173
173,388,194
153,388,184
143,398,163
143,398,184
143,398,184
153,388,184
173,398,173
184,388,173
194,388,173
194,388,173
194,388,173
204,409,194
204,398,184
204,398,173
204,409,184
204,409,173
204,419,184
204,419,184
204,419,184
204,419,173
204,409,173
204,419,184
194,419,184
204,409,184
214,409,194
214,409,194
204,398,184
214,409,184
204,419,173
214,419,194
214,409,184
214,409,194
214,419,184
204,378,173
225,419,173
214,419,194
225,429,194
235,419,184
204,429,184
214,409,194
214,409,194
214,409,194
214,419,184
204,409,194
225,409,194
214,419,153
214,419,184
214,409,184
214,419,173
204,398,194
214,419,173
214,419,173
214,419,194
214,419,173
214,419,184
214,419,184
214,450,184
225,419,194
214,429,173
214,419,194
214,419,184
204,429,173
214,419,194
214,398,194
214,429,194
214,409,194
214,419,184
194,419,173
204,419,194
225,419,184
204,409,184
204,419,184
214,419,184
214,419,184
214,419,173
214,409,184
214,429,184
214,419,184
214,419,184
214,419,184
214,419,184
214,419,184
214,429,184
214,419,194
214,419,173
214,419,194
214,419,184
204,429,194
214,409,184
214,419,204
204,409,204
204,419,204
214,429,184
204,409,173
204,419,184
173,419,194
173,398,173
173,398,184
163,388,184
143,388,184
143,409,184
143,378,184
143,368,184
143,358,173
132,337,173
143,327,173
143,317,153
132,296,163
143,296,163
153,276,153
143,265,163
153,265,153
163,255,143
163,255,153
153,255,173
153,255,163
143,255,153
163,255,153
163,255,163
153,265,163
163,255,153
153,255,163
153,255,153
132,265,163
163,255,163
153,255,163
153,255,163
153,265,153
153,255,153
163,255,163
163,255,153
163,265,153
163,255,163
163,255,163
163,255,163
153,255,153
153,245,163
163,245,163
153,265,163
153,265,163
143,245,173
153,265,153
153,265,163
153,265,153
153,255,163
153,276,163
