0,0,0
132,276,163
143,286,163
132,286,153
143,286,153
143,296,153
132,296,163
132,296,163
132,276,163
132,296,163
132,306,163
143,296,163
143,296,153
143,296,163
132,286,153
143,296,163
143,286,163
143,286,153
132,286,163
143,296,163
132,286,153
132,296,163
143,286,163
143,276,163
132,296,153
122,286,163
122,286,163
132,306,163
132,296,163
143,296,153
132,306,163
132,286,163
132,296,163
143,296,163
143,296,163
143,286,163
132,296,163
132,296,163
132,286,163
132,286,163
143,286,153
132,286,163
143,286,184
143,296,184
143,286,194
143,296,194
143,296,214
143,296,214
143,296,214
143,296,214
143,296,214
163,317,214
163,317,225
173,306,235
173,347,214
173,358,225
143,347,214
143,368,225
132,368,214
132,388,214
143,378,214
132,368,235
132,378,225
132,378,225
132,378,225
132,378,235
132,398,225
132,388,225
132,378,225
132,378,225
143,378,225
132,388,225
132,388,225
132,378,225
143,378,235
143,388,214
143,388,225
153,388,225
153,378,214
153,378,225
153,378,225
163,378,225
153,368,225
163,378,214
173,378,214
163,378,225
173,378,225
173,378,225
173,368,225
184,358,214
173,368,225
173,368,225
173,378,225
173,358,225
184,368,214
194,368,225
184,378,235
184,368,214
173,378,225
184,358,225
173,368,214
184,368,225
184,368,214
173,368,225
173,358,214
184,368,225
194,368,225
194,368,225
184,378,214
184,368,225
184,368,225
194,388,214
173,368,225
173,358,225
184,378,225
194,368,225
184,368,214
184,368,214
194,378,225
194,368,225
184,368,214
194,368,214
184,368,225
184,368,225
184,368,225
184,358,225
184,347,204
184,337,225
163,358,214
163,358,214
143,358,214
153,347,194
143,347,194
132,347,194
122,337,194
132,327,184
132,317,184
132,306,173
132,296,173
132,276,163
132,265,153
132,255,163
122,255,153
132,255,153
132,245,153
132,245,153
132,255,153
132,245,163
132,255,153
132,255,143
132,245,153
122,255,163
122,255,153
132,245,163
132,265,153
132,245,153
143,245,163
132,255,153
132,265,153
143,255,153
132,276,173
132,265,153
132,255,163
132,265,173
132,265,153
132,265,153
132,255,153
132,265,153
132,265,153
132,255,163
132,255,153
132,265,163
143,265,153
132,276,153
122,265,163
143,265,153
122,265,163
132,265,163
132,265,153
132,276,173
132,265,163
143,276,163
132,255,163
132,265,163
132,265,163
132,265,163
132,276,153
122,276,163
143,265,153
132,276,163
132,276,153
143,265,153
132,265,153
143,265,163
143,265,163
132,265,163
132,265,163
132,265,163
132,276,163
132,265,153
